Microsoft Windows [版本 10.0.26100.2454]
(c) Microsoft Corporation。保留所有权利。

(QMR_CV) C:\Users\Administrator\Desktop\CV>cd lab1


(QMR_CV) C:\Users\Administrator\Desktop\CV\lab1>python lab.py
timer 1s
start
IF GPU READY: True
cuda
Epoch [1/1000], Loss: 0.43495383858680725
(QMR) C:\Users\Administrator\Desktop\HUST-CV>C:/ProgramData/anaconda3/envs/QMR/python.exe c:/Users/Administrator/Desktop/HUST-CV/mlp/lab_qmr.py
Epoch [1/50], Loss: 1.1432151794433594
Epoch [5/50], Loss: 0.424778550863266
Epoch [9/50], Loss: 0.15931442379951477
Epoch [13/50], Loss: 0.07751275599002838
Epoch [17/50], Loss: 0.0729590654373169
Epoch [21/50], Loss: 0.026640450581908226
Epoch [25/50], Loss: 0.027256734669208527
Epoch [29/50], Loss: 0.06364866346120834
Epoch [33/50], Loss: 0.01086816843599081
Epoch [37/50], Loss: 0.014782466925680637
Epoch [41/50], Loss: 0.013351364061236382
Epoch [45/50], Loss: 0.028768200427293777
Epoch [49/50], Loss: 0.040534261614084244
Accuracy on the test set: 98.5%

(QMR) C:\Users\Administrator\Desktop\HUST-CV>C:/ProgramData/anaconda3/envs/QMR/python.exe c:/Users/Administrator/Desktop/HUST-CV/mlp/lab_qmr.py
Epoch [1/30], Loss: 0.6892160773277283
Epoch [3/30], Loss: 0.17988260090351105
Epoch [5/30], Loss: 0.20035728812217712
Epoch [7/30], Loss: 0.06904248893260956
Epoch [9/30], Loss: 0.023629266768693924
Epoch [11/30], Loss: 0.019998228177428246
Epoch [13/30], Loss: 0.02025420218706131
Epoch [15/30], Loss: 0.03667869791388512
Epoch [17/30], Loss: 0.005571408197283745
Epoch [19/30], Loss: 0.1259506344795227
Epoch [21/30], Loss: 0.013312643393874168
Epoch [23/30], Loss: 0.008125852793455124
Epoch [25/30], Loss: 0.1384403109550476
Epoch [27/30], Loss: 0.014341169036924839
Epoch [29/30], Loss: 0.022745030000805855
Accuracy on the test set: 99.0%

(QMR) C:\Users\Administrator\Desktop\HUST-CV>C:/ProgramData/anaconda3/envs/QMR/python.exe c:/Users/Administrator/Desktop/HUST-CV/mlp/lab_qmr.py
Epoch [1/30], Loss: 0.6334226131439209
Epoch [3/30], Loss: 0.0815151259303093
Epoch [5/30], Loss: 0.03710527345538139
Epoch [7/30], Loss: 0.021677624434232712
Epoch [9/30], Loss: 0.017231306061148643
Epoch [11/30], Loss: 0.012687326408922672
Epoch [13/30], Loss: 0.00769454101100564
Epoch [15/30], Loss: 0.03158435598015785
Epoch [17/30], Loss: 0.03828418254852295
Epoch [19/30], Loss: 0.1308438628911972
Epoch [21/30], Loss: 0.008844690397381783
Epoch [23/30], Loss: 0.00391450384631753
Epoch [25/30], Loss: 0.034330956637859344
Epoch [27/30], Loss: 0.023307155817747116
Epoch [29/30], Loss: 0.019259370863437653
Accuracy on the test set: 99.25%

